Location,WindGustDir,WindDir9am,WindDir3pm,RainToday
PerthAirport,NW,N,NW,No
PerthAirport,W,N,W,No
PerthAirport,NW,N,NW,No
PerthAirport,SW,SW,WSW,Yes
PerthAirport,SSW,N,SW,No
PerthAirport,E,SE,ENE,No
PerthAirport,E,NW,WSW,Yes
PerthAirport,SSW,NNE,SW,Yes
PerthAirport,NW,NE,N,No
PerthAirport,NNW,NNE,W,No
PerthAirport,WSW,WNW,WNW,Yes
PerthAirport,WSW,WSW,WSW,Yes
PerthAirport,N,N,NE,No
PerthAirport,SW,SW,SW,Yes
PerthAirport,SSW,S,WSW,Yes
PerthAirport,NNW,N,NNW,No
PerthAirport,WSW,SSW,SSW,Yes
PerthAirport,WNW,NW,WNW,No
PerthAirport,NW,SW,NW,Yes
PerthAirport,W,N,WNW,No
PerthAirport,NW,N,NW,Yes
PerthAirport,NW,W,NW,Yes
PerthAirport,NW,WNW,WNW,Yes
PerthAirport,W,WNW,WSW,Yes
PerthAirport,W,WSW,WSW,Yes
PerthAirport,WSW,WNW,WSW,No
PerthAirport,SW,NNE,WSW,Yes
PerthAirport,NW,N,WNW,No
PerthAirport,WNW,NNE,NW,No
PerthAirport,S,S,SSW,Yes
PerthAirport,W,N,WSW,No
PerthAirport,NE,E,NE,No
PerthAirport,SW,NNW,WSW,No
PerthAirport,W,SW,WNW,No
PerthAirport,NW,NNW,WNW,No
PerthAirport,NW,NNE,WNW,No
PerthAirport,NW,NNE,W,No
PerthAirport,NW,NNW,W,No
PerthAirport,WSW,N,SW,Yes
PerthAirport,SSW,N,SW,No
PerthAirport,WSW,W,WSW,No
PerthAirport,S,S,SW,Yes
PerthAirport,E,E,SSE,No
PerthAirport,SSW,ENE,WSW,No
PerthAirport,W,WNW,WSW,No
PerthAirport,WSW,SW,W,Yes
PerthAirport,W,WSW,W,No
PerthAirport,WNW,NNW,WNW,No
PerthAirport,SSW,NW,SW,No
PerthAirport,S,SSE,SSE,Yes
PerthAirport,ESE,E,WSW,No
PerthAirport,ENE,ENE,SE,No
PerthAirport,E,E,ESE,No
PerthAirport,E,E,ESE,No
PerthAirport,NE,NNW,WSW,No
PerthAirport,W,S,WSW,No
PerthAirport,SSW,E,SW,No
PerthAirport,ESE,E,SW,No
PerthAirport,E,ENE,WSW,No
PerthAirport,E,NE,W,No
PerthAirport,W,SW,SSW,No
PerthAirport,SW,S,SW,No
PerthAirport,E,ESE,SE,No
PerthAirport,E,E,E,No
PerthAirport,WNW,ENE,WNW,No
PerthAirport,WSW,SW,SW,No
PerthAirport,SSW,E,SSW,No
PerthAirport,E,E,SE,No
PerthAirport,E,E,SSE,No
PerthAirport,E,ENE,SE,No
PerthAirport,E,NE,N,No
PerthAirport,SW,WSW,WSW,No
PerthAirport,SW,S,SW,No
PerthAirport,SSW,SSE,S,No
PerthAirport,ESE,ESE,SE,No
PerthAirport,E,ENE,E,No
PerthAirport,E,ENE,WNW,No
PerthAirport,SW,WNW,WSW,No
PerthAirport,SE,ESE,E,No
PerthAirport,ESE,E,E,No
PerthAirport,ESE,E,E,No
PerthAirport,E,ENE,ENE,No
PerthAirport,ENE,NE,W,No
PerthAirport,WSW,NNW,WNW,No
PerthAirport,WSW,W,SW,No
PerthAirport,WSW,SE,WSW,No
PerthAirport,SW,E,SW,No
PerthAirport,ENE,ENE,W,No
PerthAirport,NE,NE,W,No
PerthAirport,WNW,NNW,W,No
PerthAirport,WSW,WSW,WSW,Yes
PerthAirport,WSW,SSW,WSW,No
PerthAirport,SW,SSE,SW,No
PerthAirport,SSW,S,SW,No
PerthAirport,ESE,ESE,SE,No
PerthAirport,E,ENE,ENE,No
PerthAirport,NE,NNE,SW,No
PerthAirport,W,NW,W,No
PerthAirport,SSW,E,WSW,No
PerthAirport,WSW,E,SE,No
PerthAirport,E,E,E,No
PerthAirport,E,E,WSW,No
PerthAirport,E,ENE,SW,No
PerthAirport,E,E,WSW,No
PerthAirport,ENE,ENE,W,No
PerthAirport,SSW,W,SSW,No
PerthAirport,E,NE,SW,No
PerthAirport,WSW,WNW,WSW,No
PerthAirport,ESE,S,SW,No
PerthAirport,S,ESE,SW,No
PerthAirport,E,SE,ESE,No
PerthAirport,E,E,ENE,No
PerthAirport,E,E,SW,No
PerthAirport,SW,ENE,SW,No
PerthAirport,SW,SSW,SW,No
PerthAirport,SW,ENE,SSW,No
PerthAirport,WSW,SW,W,No
PerthAirport,WSW,SW,SW,No
PerthAirport,E,E,WSW,No
PerthAirport,SW,S,WSW,No
PerthAirport,W,ENE,W,No
PerthAirport,SSW,WSW,SW,No
PerthAirport,SW,S,SW,No
PerthAirport,SW,SW,SW,No
PerthAirport,WSW,ESE,SW,No
PerthAirport,WSW,SE,SW,No
PerthAirport,ENE,E,SSE,No
PerthAirport,E,ENE,WSW,No
PerthAirport,WSW,W,WSW,No
PerthAirport,WSW,S,SW,No
PerthAirport,SSW,SSW,SW,No
PerthAirport,SW,E,SW,No
PerthAirport,E,E,ESE,No
PerthAirport,E,N,SW,No
PerthAirport,SW,S,SW,No
PerthAirport,W,SE,SW,No
PerthAirport,WSW,NNW,WSW,No
PerthAirport,SW,SSW,SW,No
PerthAirport,SE,E,WSW,No
PerthAirport,ENE,ENE,WSW,No
PerthAirport,SW,E,S,No
PerthAirport,ESE,E,ESE,No
PerthAirport,ENE,ENE,ESE,No
PerthAirport,SE,ENE,ESE,No
PerthAirport,ESE,SE,SSE,No
PerthAirport,E,E,E,No
PerthAirport,ENE,ENE,N,No
PerthAirport,WSW,SSW,SW,No
PerthAirport,SW,SSW,SW,No
PerthAirport,E,ESE,SE,No
PerthAirport,ESE,E,WSW,No
PerthAirport,SW,ESE,SW,No
PerthAirport,SW,NNW,WSW,No
PerthAirport,SW,SSW,SW,No
PerthAirport,ESE,SE,SE,No
PerthAirport,E,E,E,No
PerthAirport,ENE,ENE,SSE,No
PerthAirport,SW,SSW,SW,No
PerthAirport,WSW,SSE,W,No
PerthAirport,SW,ESE,SW,No
PerthAirport,E,SSE,SW,No
PerthAirport,E,E,ENE,No
PerthAirport,SW,SSW,SW,No
PerthAirport,E,SE,ESE,No
PerthAirport,E,E,ESE,No
PerthAirport,SSE,ESE,ESE,No
PerthAirport,E,E,W,No
PerthAirport,W,SE,W,No
PerthAirport,SW,S,SW,No
PerthAirport,E,E,W,No
PerthAirport,E,E,E,No
PerthAirport,E,ENE,SSE,No
PerthAirport,E,ENE,ESE,No
PerthAirport,E,ENE,ENE,No
PerthAirport,NE,ENE,NNE,No
PerthAirport,SW,ENE,SW,No
PerthAirport,SSW,SW,SW,No
PerthAirport,E,ESE,SSE,No
PerthAirport,ESE,ENE,E,No
PerthAirport,E,ENE,SSW,No
PerthAirport,ENE,ENE,E,No
PerthAirport,NE,NE,WSW,No
PerthAirport,WSW,NNE,W,No
PerthAirport,SSW,SE,WSW,No
PerthAirport,SE,SE,SSE,No
PerthAirport,E,E,E,No
PerthAirport,E,E,E,No
PerthAirport,ENE,NE,WSW,No
PerthAirport,SW,SSW,SW,No
PerthAirport,SW,SSE,SW,No
PerthAirport,S,E,WSW,No
PerthAirport,ESE,E,ESE,No
PerthAirport,E,ENE,SSW,No
PerthAirport,WSW,N,W,No
PerthAirport,SW,S,WSW,No
PerthAirport,WSW,ESE,SW,No
PerthAirport,W,S,SW,No
PerthAirport,SW,W,SW,No
PerthAirport,SSW,E,SW,No
PerthAirport,SW,NE,SW,No
PerthAirport,ESE,ESE,ESE,No
PerthAirport,E,E,E,No
PerthAirport,E,E,E,No
PerthAirport,E,ENE,NE,No
PerthAirport,WSW,NE,WSW,No
PerthAirport,SSW,W,SW,No
PerthAirport,SSE,ENE,WSW,No
PerthAirport,S,SE,SW,No
PerthAirport,E,ENE,SW,No
PerthAirport,NNW,WNW,WNW,No
PerthAirport,SSW,WSW,WSW,Yes
PerthAirport,SW,N,WSW,No
PerthAirport,WSW,SE,S,No
PerthAirport,E,ENE,SSE,No
PerthAirport,E,ENE,ESE,No
PerthAirport,ENE,ENE,NNW,No
PerthAirport,SW,ENE,WSW,No
PerthAirport,SW,NNW,WSW,No
PerthAirport,SW,ESE,SW,No
PerthAirport,E,ENE,NNE,No
PerthAirport,NNE,NNE,NNE,No
PerthAirport,E,NE,NNE,No
PerthAirport,E,ENE,ENE,No
PerthAirport,N,NNE,WSW,No
PerthAirport,ENE,SSE,WSW,No
PerthAirport,NE,NNW,WSW,No
PerthAirport,SW,N,W,No
PerthAirport,SW,E,SW,No
PerthAirport,SSW,NNE,SSW,No
PerthAirport,E,ENE,WSW,No
PerthAirport,WSW,S,WSW,No
PerthAirport,SW,NNE,SW,No
PerthAirport,SSW,SSE,S,No
PerthAirport,WSW,ENE,SW,No
PerthAirport,ESE,SSE,SSW,No
PerthAirport,E,ENE,W,No
PerthAirport,WSW,N,SSW,No
PerthAirport,ENE,ENE,ESE,No
PerthAirport,WNW,W,WNW,Yes
PerthAirport,SW,S,SW,Yes
PerthAirport,SW,N,SW,No
PerthAirport,S,NE,S,No
PerthAirport,SE,ENE,SSW,No
PerthAirport,SE,S,S,No
PerthAirport,NE,NNE,WSW,No
PerthAirport,NE,ENE,NE,No
PerthAirport,ENE,ENE,ENE,Yes
PerthAirport,E,E,NE,No
PerthAirport,NW,N,N,Yes
PerthAirport,WSW,W,W,Yes
PerthAirport,W,WNW,W,Yes
PerthAirport,NNE,N,NNE,Yes
PerthAirport,WNW,NNE,W,Yes
PerthAirport,S,N,W,No
PerthAirport,WNW,NNE,W,Yes
PerthAirport,W,NNE,WNW,No
PerthAirport,W,N,W,No
PerthAirport,WSW,NNE,WSW,No
PerthAirport,SW,NNE,NW,No
PerthAirport,W,NNE,W,No
PerthAirport,NW,N,NNW,No
PerthAirport,NW,NNE,W,Yes
PerthAirport,N,N,NW,Yes
PerthAirport,NW,NNE,NW,Yes
PerthAirport,NW,N,WNW,Yes
PerthAirport,WNW,NW,W,Yes
PerthAirport,WSW,WNW,W,Yes
PerthAirport,SW,WNW,WNW,Yes
PerthAirport,WNW,NNE,WSW,No
PerthAirport,SSE,NNE,S,No
PerthAirport,ENE,ENE,ENE,No
PerthAirport,NNE,NE,ENE,No
PerthAirport,NNE,NNE,WSW,Yes
PerthAirport,WSW,N,W,Yes
PerthAirport,SSE,ENE,SW,No
PerthAirport,E,NE,NNE,No
PerthAirport,ENE,ENE,NNE,No
PerthAirport,ENE,ENE,ENE,No
PerthAirport,NNE,NNE,NE,No
PerthAirport,NNE,NNE,NNE,No
PerthAirport,NNW,NNE,N,No
PerthAirport,SSW,SW,SSW,Yes
PerthAirport,S,NE,S,No
PerthAirport,ENE,E,SE,No
PerthAirport,N,N,NW,No
PerthAirport,NE,NNE,N,No
PerthAirport,NE,NE,NNW,No
PerthAirport,N,NNE,NNW,No
PerthAirport,SW,ENE,WSW,Yes
PerthAirport,SSW,N,WSW,Yes
PerthAirport,WNW,ENE,NW,Yes
PerthAirport,N,N,SW,No
PerthAirport,S,NE,S,Yes
PerthAirport,E,SSE,NE,Yes
PerthAirport,NE,ENE,ENE,No
PerthAirport,ENE,NE,NNW,No
PerthAirport,W,NNE,WSW,No
PerthAirport,S,N,SSW,Yes
PerthAirport,NNE,ENE,NE,No
PerthAirport,NNE,ENE,N,No
PerthAirport,NE,NNE,NNE,No
PerthAirport,WSW,WNW,WSW,Yes
PerthAirport,E,ESE,ENE,Yes
PerthAirport,NW,NE,NW,No
PerthAirport,NNE,NNE,NNE,Yes
PerthAirport,W,NNE,NNW,No
PerthAirport,WNW,WNW,WSW,Yes
PerthAirport,WSW,SW,SW,Yes
PerthAirport,ENE,ENE,ESE,No
PerthAirport,N,NNE,NNE,No
PerthAirport,E,ENE,SSE,No
PerthAirport,ENE,ENE,NNW,No
PerthAirport,NNE,NE,NNE,No
PerthAirport,SW,SW,W,Yes
PerthAirport,WSW,ENE,WSW,Yes
PerthAirport,SSE,ENE,S,Yes
PerthAirport,NE,ENE,ENE,No
PerthAirport,NE,ENE,NE,No
PerthAirport,WNW,NE,NNE,No
PerthAirport,NE,ENE,WSW,Yes
PerthAirport,NNW,NNE,N,No
PerthAirport,W,NW,SW,Yes
PerthAirport,W,ENE,W,Yes
PerthAirport,SW,NE,SW,Yes
PerthAirport,NW,N,WNW,Yes
PerthAirport,WSW,N,SW,Yes
PerthAirport,WSW,ENE,W,Yes
PerthAirport,WNW,WNW,WNW,Yes
PerthAirport,WNW,NNW,WNW,No
PerthAirport,WSW,W,W,No
PerthAirport,S,ESE,E,No
PerthAirport,ENE,ENE,NE,No
PerthAirport,SW,NNE,SSW,No
PerthAirport,ENE,ENE,ENE,No
PerthAirport,ENE,ENE,NNE,No
PerthAirport,NE,NE,N,No
PerthAirport,N,N,N,Yes
PerthAirport,SSW,ENE,SW,Yes
PerthAirport,E,ENE,ENE,No
PerthAirport,E,ENE,ENE,No
PerthAirport,E,NE,ENE,No
PerthAirport,NE,NE,ENE,No
PerthAirport,NNE,NNE,ENE,No
PerthAirport,E,ENE,SW,No
PerthAirport,NE,NE,NE,No
PerthAirport,NNW,NE,N,No
PerthAirport,WNW,N,W,Yes
PerthAirport,WSW,ENE,WSW,Yes
PerthAirport,NNW,NNE,NNW,Yes
PerthAirport,NW,W,WNW,Yes
PerthAirport,WSW,SSE,SW,Yes
PerthAirport,NW,NE,WSW,No
PerthAirport,WNW,N,WNW,No
PerthAirport,NNW,NNE,NW,No
PerthAirport,SSW,SSW,SW,No
PerthAirport,W,E,NW,No
PerthAirport,NW,NNE,NW,No
PerthAirport,NW,N,WNW,No
PerthAirport,SSW,SSW,WSW,Yes
PerthAirport,SSW,ESE,SSW,No
PerthAirport,ENE,ENE,NE,No
PerthAirport,ENE,E,WNW,No
PerthAirport,E,S,ENE,No
PerthAirport,E,E,ESE,No
PerthAirport,NE,ENE,NNE,No
PerthAirport,NNW,N,NW,Yes
PerthAirport,WNW,WNW,NW,Yes
PerthAirport,W,W,WNW,Yes
PerthAirport,SW,WSW,W,Yes
PerthAirport,WNW,W,W,No
PerthAirport,WSW,N,WSW,No
PerthAirport,SW,ENE,WSW,No
PerthAirport,WSW,S,SSW,No
PerthAirport,SW,ENE,SSE,No
PerthAirport,W,ESE,W,No
PerthAirport,E,E,E,No
PerthAirport,SSW,S,SSW,No
PerthAirport,WSW,S,SW,No
PerthAirport,W,S,W,No
PerthAirport,NNW,NNE,N,No
PerthAirport,NNW,N,NE,No
PerthAirport,SSW,S,SW,Yes
PerthAirport,S,ENE,S,No
PerthAirport,W,ENE,W,No
PerthAirport,W,NNE,SW,No
PerthAirport,NW,N,NW,No
PerthAirport,WNW,WNW,WSW,Yes
PerthAirport,NW,NW,WNW,Yes
PerthAirport,W,N,WSW,Yes
PerthAirport,E,SE,ENE,Yes
PerthAirport,E,ENE,E,No
PerthAirport,WNW,NW,WNW,No
PerthAirport,W,WNW,SW,No
PerthAirport,SSE,S,N,No
PerthAirport,W,NNE,W,Yes
PerthAirport,W,SSE,WSW,Yes
PerthAirport,SW,SE,WSW,No
PerthAirport,WSW,WSW,W,No
PerthAirport,WSW,SSW,SW,Yes
PerthAirport,W,S,SW,No
PerthAirport,SW,SSW,SSW,No
PerthAirport,E,ESE,SSE,No
PerthAirport,E,E,SSE,No
PerthAirport,ENE,ENE,SSW,No
PerthAirport,ESE,E,SSE,No
PerthAirport,NW,NNW,W,No
PerthAirport,SW,SW,SW,No
PerthAirport,E,ESE,ESE,Yes
PerthAirport,E,SE,SSE,Yes
PerthAirport,SW,SSW,W,Yes
PerthAirport,ENE,E,SSW,No
PerthAirport,E,NE,NW,No
PerthAirport,WSW,W,SW,Yes
PerthAirport,W,SE,WSW,No
PerthAirport,W,WSW,W,No
PerthAirport,SW,SW,WSW,No
PerthAirport,S,E,SW,No
PerthAirport,ENE,E,SW,No
PerthAirport,SW,SSW,W,No
PerthAirport,WSW,SW,WSW,No
PerthAirport,SSW,S,SW,No
PerthAirport,E,ENE,NNE,No
PerthAirport,W,N,W,No
PerthAirport,SSW,S,SW,No
PerthAirport,SW,ESE,SW,No
PerthAirport,SW,SW,W,No
PerthAirport,WSW,WNW,NW,No
PerthAirport,SW,WSW,SW,Yes
PerthAirport,S,E,SW,No
PerthAirport,ENE,E,NNE,No
PerthAirport,NW,NW,WSW,No
PerthAirport,W,W,W,No
PerthAirport,SSW,SSE,SW,No
PerthAirport,S,S,S,No
PerthAirport,E,ESE,SSW,No
PerthAirport,E,NNE,SW,No
PerthAirport,ENE,WSW,W,No
PerthAirport,W,N,SW,No
PerthAirport,W,SSW,W,No
PerthAirport,WSW,SSW,WSW,No
PerthAirport,WNW,WNW,W,No
PerthAirport,SW,WSW,WSW,Yes
PerthAirport,WSW,SW,WSW,No
PerthAirport,WSW,SSW,WSW,No
PerthAirport,E,ESE,SW,No
PerthAirport,E,E,SE,No
PerthAirport,E,NE,SE,No
PerthAirport,E,S,SSW,Yes
PerthAirport,WSW,W,WSW,Yes
PerthAirport,W,SSW,SW,No
PerthAirport,ENE,NE,W,No
PerthAirport,SW,SW,WSW,No
PerthAirport,E,ENE,WSW,No
PerthAirport,SW,N,SW,No
PerthAirport,SW,S,SW,No
PerthAirport,ENE,E,SSE,No
PerthAirport,WSW,ESE,WSW,No
PerthAirport,WSW,ENE,WSW,No
PerthAirport,SW,SSW,SW,No
PerthAirport,SW,S,SW,No
PerthAirport,E,E,ESE,No
PerthAirport,E,ENE,SSW,No
PerthAirport,SW,SSW,WSW,No
PerthAirport,WSW,SSW,WSW,No
PerthAirport,SSW,SW,WSW,No
PerthAirport,SSW,SW,SW,No
PerthAirport,SW,E,SSW,No
PerthAirport,SW,S,SW,No
PerthAirport,ESE,ENE,SW,No
PerthAirport,E,ENE,SW,No
PerthAirport,WSW,W,WSW,No
PerthAirport,WSW,ESE,W,No
PerthAirport,E,ESE,SW,No
PerthAirport,ESE,E,E,No
PerthAirport,ESE,ESE,SE,No
PerthAirport,E,E,SE,No
PerthAirport,ESE,E,E,No
PerthAirport,E,NE,SW,No
PerthAirport,SW,SSW,WSW,No
PerthAirport,SSW,ESE,SW,No
PerthAirport,ENE,NE,WSW,No
PerthAirport,WSW,S,WSW,No
PerthAirport,WSW,E,SW,No
PerthAirport,WSW,S,SW,No
PerthAirport,SW,ESE,WSW,No
PerthAirport,S,ENE,WSW,No
PerthAirport,E,ENE,W,No
PerthAirport,WSW,SSW,SSW,No
PerthAirport,ESE,SSE,SSE,No
PerthAirport,ESE,ESE,SE,No
PerthAirport,E,ESE,ESE,No
PerthAirport,E,E,ESE,No
PerthAirport,E,ENE,WSW,No
PerthAirport,SW,NE,SW,No
PerthAirport,W,S,SW,No
PerthAirport,SW,WSW,WSW,No
PerthAirport,WSW,ESE,SW,No
PerthAirport,SW,ESE,WSW,No
PerthAirport,E,E,NNW,No
PerthAirport,W,N,WSW,No
PerthAirport,SW,SSW,W,No
PerthAirport,SSW,SSE,W,No
PerthAirport,SW,SSW,WSW,No
PerthAirport,W,ESE,WSW,No
PerthAirport,WSW,E,WSW,No
PerthAirport,W,ESE,WSW,No
PerthAirport,E,E,SE,No
PerthAirport,E,E,ESE,No
PerthAirport,E,ENE,SSW,No
PerthAirport,E,WNW,WSW,No
PerthAirport,SSE,SW,SSW,No
PerthAirport,ESE,E,ENE,No
PerthAirport,ESE,E,E,No
PerthAirport,E,NW,E,No
PerthAirport,E,ENE,SSW,Yes
PerthAirport,NE,N,ENE,Yes
PerthAirport,ENE,ENE,W,Yes
PerthAirport,SW,SSW,WSW,No
PerthAirport,SW,S,SW,No
PerthAirport,ESE,E,WSW,No
PerthAirport,E,E,SW,No
PerthAirport,WSW,SSE,WSW,No
PerthAirport,W,S,W,No
PerthAirport,ESE,E,W,No
PerthAirport,E,ENE,W,No
PerthAirport,W,NNW,W,No
PerthAirport,SW,SSW,WSW,No
PerthAirport,ENE,E,W,No
PerthAirport,ENE,ENE,S,No
PerthAirport,E,ENE,SSW,No
PerthAirport,SW,N,W,No
PerthAirport,SSW,SSW,W,No
PerthAirport,SSW,S,WSW,No
PerthAirport,SW,S,SW,No
PerthAirport,SE,SSE,SSW,No
PerthAirport,E,E,E,No
PerthAirport,E,NE,WNW,No
PerthAirport,WSW,WSW,WSW,No
PerthAirport,W,NE,WNW,No
PerthAirport,SW,SW,WSW,No
PerthAirport,E,ESE,E,No
PerthAirport,E,E,SW,No
PerthAirport,ESE,SE,ESE,No
PerthAirport,ESE,E,SW,No
PerthAirport,ESE,E,ESE,No
PerthAirport,ENE,E,E,No
PerthAirport,E,E,SE,No
PerthAirport,WNW,E,SSE,No
PerthAirport,E,ENE,SW,No
PerthAirport,E,ENE,W,No
PerthAirport,SW,S,SW,No
PerthAirport,E,E,W,No
PerthAirport,E,ENE,SW,No
PerthAirport,E,ENE,W,No
PerthAirport,ENE,E,SSE,Yes
PerthAirport,W,WNW,WNW,Yes
PerthAirport,SW,NW,WSW,Yes
PerthAirport,WNW,NNW,WNW,No
PerthAirport,SW,NNW,SW,Yes
PerthAirport,WSW,SSW,SSW,No
PerthAirport,E,ENE,E,No
PerthAirport,SW,N,WSW,No
PerthAirport,ESE,SE,SE,No
PerthAirport,ESE,ESE,E,No
PerthAirport,E,ENE,S,No
PerthAirport,E,ENE,E,No
PerthAirport,E,ENE,ENE,No
PerthAirport,SSW,E,S,Yes
PerthAirport,WSW,S,WSW,No
PerthAirport,ENE,ENE,W,No
PerthAirport,WSW,NE,WSW,No
PerthAirport,W,SSW,SSW,No
PerthAirport,NNE,SE,E,No
PerthAirport,E,ENE,ESE,No
PerthAirport,ENE,ENE,SSW,No
PerthAirport,SE,ENE,SSW,No
PerthAirport,E,E,SE,No
PerthAirport,E,E,ENE,No
PerthAirport,NE,ENE,NE,Yes
PerthAirport,NE,ENE,WNW,Yes
PerthAirport,NE,ENE,NE,Yes
PerthAirport,NNW,NW,WSW,Yes
PerthAirport,WSW,WSW,WSW,Yes
PerthAirport,SW,SSW,SW,Yes
PerthAirport,WSW,SSE,W,Yes
PerthAirport,SE,NNE,WSW,No
PerthAirport,ESE,ESE,ESE,No
PerthAirport,E,ENE,SE,No
PerthAirport,WSW,ENE,W,No
PerthAirport,E,E,ESE,No
PerthAirport,ENE,ENE,NE,No
PerthAirport,ENE,ENE,E,No
PerthAirport,ENE,ENE,ESE,No
PerthAirport,WSW,NE,WSW,No
PerthAirport,ESE,ESE,SE,No
PerthAirport,E,E,E,No
PerthAirport,E,ENE,E,No
PerthAirport,ENE,ENE,E,No
PerthAirport,NE,NE,ENE,No
PerthAirport,NE,NE,NNE,No
PerthAirport,NE,ENE,N,No
PerthAirport,SW,NE,NW,No
PerthAirport,S,SSE,SSE,No
PerthAirport,E,E,SW,No
PerthAirport,SW,N,WNW,No
PerthAirport,SW,S,SSW,Yes
PerthAirport,WSW,E,SSW,No
PerthAirport,SW,ENE,SE,No
PerthAirport,SSW,NE,W,No
PerthAirport,SW,SW,SSW,No
PerthAirport,ENE,ENE,SE,No
PerthAirport,E,E,SE,No
PerthAirport,E,E,E,No
PerthAirport,E,ENE,ENE,No
PerthAirport,NNE,NNE,NNE,No
PerthAirport,NNE,NNE,N,No
PerthAirport,NE,ENE,N,Yes
PerthAirport,NW,N,NW,Yes
PerthAirport,SW,SSW,SW,Yes
PerthAirport,ESE,SSE,E,No
PerthAirport,E,E,E,No
PerthAirport,ENE,ENE,E,No
PerthAirport,ENE,ENE,N,No
PerthAirport,WSW,NNE,WSW,No
PerthAirport,SE,SSW,SSW,No
PerthAirport,W,NNW,WSW,No
PerthAirport,SW,N,SW,No
PerthAirport,S,ENE,S,No
PerthAirport,E,NE,SSE,No
PerthAirport,E,ENE,NW,No
PerthAirport,ENE,ENE,WSW,No
PerthAirport,NNE,NNE,N,No
PerthAirport,WNW,NNE,NW,Yes
PerthAirport,WNW,WNW,WNW,Yes
PerthAirport,NNW,NNE,WNW,Yes
PerthAirport,ENE,ENE,WSW,No
PerthAirport,SW,NNE,WSW,No
PerthAirport,WSW,NNE,WSW,No
PerthAirport,ENE,NE,SE,No
PerthAirport,ENE,ENE,ENE,No
PerthAirport,ENE,ENE,ENE,No
PerthAirport,NE,NE,NNE,No
PerthAirport,S,W,S,No
PerthAirport,S,SSW,S,No
PerthAirport,ESE,SSE,E,No
PerthAirport,E,E,E,No
PerthAirport,ENE,NE,NE,No
PerthAirport,ENE,ENE,ENE,No
PerthAirport,ENE,NE,E,Yes
PerthAirport,NNE,NNE,NW,Yes
PerthAirport,NW,N,NW,Yes
PerthAirport,SW,W,WSW,Yes
PerthAirport,S,S,SSW,Yes
PerthAirport,NE,N,N,No
PerthAirport,N,ENE,N,No
PerthAirport,ENE,NE,WNW,No
PerthAirport,E,E,ENE,No
PerthAirport,ENE,ENE,E,No
PerthAirport,ENE,ENE,NNE,No
PerthAirport,NNE,NE,WNW,No
PerthAirport,ENE,NE,N,No
PerthAirport,WSW,NNE,WSW,Yes
PerthAirport,WNW,NNE,WSW,No
PerthAirport,WSW,NNE,SSW,Yes
PerthAirport,NW,NNE,N,No
PerthAirport,SSW,NNE,WSW,Yes
PerthAirport,SSW,S,S,Yes
PerthAirport,E,E,E,No
PerthAirport,NE,NE,E,No
PerthAirport,ENE,E,E,No
PerthAirport,NE,E,E,No
PerthAirport,ENE,ENE,ENE,No
PerthAirport,NE,NE,NE,No
PerthAirport,NNE,NNE,NNE,No
PerthAirport,NNE,NNE,NNE,No
PerthAirport,NNE,NNE,NNE,No
PerthAirport,S,NE,SW,Yes
PerthAirport,NW,NE,NW,No
PerthAirport,S,SSE,S,Yes
PerthAirport,S,ENE,S,No
PerthAirport,ENE,ENE,ENE,No
PerthAirport,ENE,ENE,NE,No
PerthAirport,NNE,NE,NE,No
PerthAirport,N,N,NNW,Yes
PerthAirport,NNE,ENE,NNE,Yes
PerthAirport,ESE,NNE,WSW,Yes
PerthAirport,SE,SE,ESE,No
PerthAirport,ENE,ESE,E,No
PerthAirport,ENE,E,ENE,No
PerthAirport,E,E,ENE,No
PerthAirport,NE,E,E,No
PerthAirport,ENE,ENE,NE,No
PerthAirport,NE,NE,NW,Yes
PerthAirport,WSW,NE,WSW,Yes
PerthAirport,WSW,NNE,NW,Yes
PerthAirport,WSW,NE,WSW,Yes
PerthAirport,SSE,W,S,Yes
PerthAirport,WNW,W,SW,No
PerthAirport,E,E,NE,No
PerthAirport,ENE,ENE,N,No
PerthAirport,ENE,NNE,WNW,No
PerthAirport,N,ENE,N,Yes
PerthAirport,W,W,WNW,Yes
PerthAirport,WNW,NNE,NW,Yes
PerthAirport,W,S,WSW,Yes
PerthAirport,WSW,NNE,WSW,Yes
PerthAirport,SE,NNE,S,Yes
PerthAirport,ESE,E,SE,No
PerthAirport,NE,ENE,ENE,No
PerthAirport,E,ENE,ENE,No
PerthAirport,ENE,NE,NNE,No
PerthAirport,ENE,ENE,NNE,No
PerthAirport,NW,N,NW,No
PerthAirport,NW,NNE,WNW,Yes
PerthAirport,W,SSE,WSW,Yes
PerthAirport,WSW,N,WSW,No
PerthAirport,S,SSE,S,Yes
PerthAirport,ENE,E,E,No
PerthAirport,E,ENE,ENE,No
PerthAirport,NW,NNE,NNW,No
PerthAirport,SSW,WSW,SW,Yes
PerthAirport,SSW,ENE,SSE,No
PerthAirport,NE,ENE,NE,No
PerthAirport,NNE,NNE,N,No
PerthAirport,NW,NE,NNE,No
PerthAirport,NNW,N,NNW,No
PerthAirport,NW,N,NW,Yes
PerthAirport,W,W,W,Yes
PerthAirport,SSW,N,SW,Yes
PerthAirport,WSW,E,SW,No
PerthAirport,SSE,ESE,SSE,No
PerthAirport,E,E,ENE,No
PerthAirport,ENE,ENE,NE,No
PerthAirport,SSW,NE,SW,No
PerthAirport,S,S,SSW,No
PerthAirport,ESE,E,SE,No
PerthAirport,ENE,ENE,ESE,No
